Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8618,Super Luxury (Non AC Seater 2+2 Push Back),18:40,23:00,04h 20m,320.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TGSRTC - 64021,Rajdhani (AC Semi Sleeper 2+2),19:30,23:00,03h 30m,350.0,32 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:45,06h 15m,320.0,16 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TGSRTC - 7061,e-SUP LUXURY (2+2),18:50,21:50,03h 00m,283.0,31 Seats available,2.4,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,19:00,21:40,02h 40m,343.0,11 Seats available,4.1,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7336,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:15,03h 00m,283.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7063,0,19:30,22:30,03h 00m,283.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 8180,Super Luxury (Non AC Seater 2+2 Push Back),20:00,01:20,05h 20m,429.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8032,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:40,06h 10m,429.0,26 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8042,Super Luxury (Non AC Seater 2+2 Push Back),21:20,03:35,06h 15m,429.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 6631,Super Luxury (Non AC Seater 2+2 Push Back),20:30,03:30,07h 00m,470.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8754,Super Luxury (Non AC Seater 2+2 Push Back),20:50,03:10,06h 20m,451.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8925,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:30,07h 00m,497.0,27 Seats available,4.5,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,451.0,20 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,767.0,20 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 64363,Super Luxury (Non AC Seater 2+2 Push Back),18:30,23:55,05h 25m,453.0,25 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 2415,Super Luxury (Non AC Seater 2+2 Push Back),18:40,03:40,09h 00m,456.0,19 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:30,06h 00m,456.0,31 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 8933,Super Luxury (Non AC Seater 2+2 Push Back),19:15,01:45,06h 30m,451.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:40,08h 10m,451.0,31 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 34336,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:45,06h 15m,451.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,04:45,09h 15m,517.0,18 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34336,Super Luxury (Non AC Seater 2+2 Push Back),19:30,02:45,07h 15m,517.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
APSRTC - 9199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07:45,11h 45m,911.0,23 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Vandana Travels,A/C Seater / Sleeper (2+1),21:05,09:00,11h 55m,799.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Ramana Tours And Travels,0,19:00,07:50,12h 50m,846.0,0,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
TGSRTC - 4076,Rajdhani (AC Semi Sleeper 2+2),18:50,21:30,02h 40m,316.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40931,Super Luxury (Non AC Seater 2+2 Push Back),19:10,22:10,03h 00m,289.0,33 Seats available,3.2,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40110,Super Luxury (Non AC Seater 2+2 Push Back),19:40,22:15,02h 35m,289.0,9 Seats available,3.7,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 2991,0,19:55,22:55,03h 00m,316.0,11 Seats available,2.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),18:40,22:25,03h 45m,310.0,6 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TGSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00,22:30,03h 30m,312.0,28 Seats available,1.9,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,23:20,03h 55m,339.0,29 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TGSRTC - 1966,Rajdhani (AC Semi Sleeper 2+2),22:00,02:35,04h 35m,339.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
HRTC - 108,A/C Executive (2+3),21:20,06:52,09h 32m,632.0,21 Seats available,3.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,06:00,08h 30m,512.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,06:15,08h 30m,512.0,26 Seats available,4.1,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,998.0,3 Seats available,4.3,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,05:10,08h 40m,914.0,2 Seats available,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:30,08h 00m,999.0,1 Seat available,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,05:30,08h 00m,495.0,3 Seats available,4.8,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,05:00,07h 00m,450.0,1 Seat available,3.8,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,06:45,09h 20m,512.0,33 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,08:15,09h 45m,512.0,18 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,07:30,10h 20m,604.0,37 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,05:50,08h 30m,1068.0,2 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,634.0,34 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,21:00,04:20,07h 20m,965.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 701,Ordinary 3+2 Non AC Seater,21:30,05:30,08h 00m,575.0,21 Seats available,4.1,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,965.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,0,22:00,03:30,05h 30m,0.0,0,4.7,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,02:30,05h 30m,410.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,03:00,05h 30m,390.0,37 Seats available,3.1,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1103,A/C Executive (2+3),21:55,03:00,05h 05m,425.0,42 Seats available,4.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 927,0,22:05,04:10,06h 05m,408.0,0,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,595.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,965.0,10 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
